gid,last_first,first_last,date,team,opp,h_a,gameid,gtime_et,team_pts,opp_pts,start,minutes,gp,active,fdp,dkp,ddp,yhp,stats,doubled,tripled,fd_sal,fd_change,dk_sal,dk_change,dd_sal,dd_change,yh_sal,yh_change,fd_pos,dk_pos,dd_pos,yh_pos,x35,nn,site,o_team,line,total,EP,P1,P2,Away,Home,AvgPointsPerGame,teamAbbrev,Opp.x,ID,Salary,Value.x,Team,Opp.y,Pos,ML,OU,Mins,Value.y,EPRWire,EP_Avg
4945,"Dunn, Kris",Kris Dunn,2016-11-17,min,phi,H,20161117-phi-min,20.0,110,86,0,23.05,1,1,8.6,9.75,9.25,8.6,2pt 3rb 2as 1st 2to 1-3fg,0,0,3600,-100, 3300,-400, 7450,450,15,0,1,1,1,1,NA,Timberwolves,home,Seventysixers,-11.5,211.0,15.06,PG,NA,Phi,Min,17.075,Min,Phi,Kris Dunn (7782888),3300,4.5636363636363635,MIN,PHI,PG,-700,211.0,15,4.33,14.289,14.6745
4945,"Dunn, Kris",Kris Dunn,2016-11-15,min,cha,H,20161115-cha-min,20.0,108,115,0,13.4833333333333,1,1,13.9,14.5,14.25,13.9,4pt 2rb 3as 1st 1bl 1to 2-3fg,0,0,3700,-600, 3700,-300, 7000,0,15,-2,1,1,1,1,NA,Timberwolves,home,Hornets,1.0,206.5,14.7,PG,NA,Cha,Min,17.361,Min,Cha,Kris Dunn (7771650),3700,3.972972972972973,MIN,CHA,PG,113,206.0,15,3.45,12.765,13.7325
4084,"Ajinca, Alexis",Alexis Ajinca,2016-12-11,nor,pho,A,20161211-nor-pho,20.5,120,119,1,12.1666666666667,1,1,16.0,16.75,16.0,16.0,7pt 5rb 2st 1to 3-5fg 1-2ft,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,45,5,NA,Pelicans,away,Suns,2.5,215.5,13.79,C,NA,NO,Pho,10.354,NO,Pho,Alexis Ajinca (7933451),3000,4.596666666666667,NOP,@PHO,C,155,213.0,17,5.67,17.01,15.4
4084,"Ajinca, Alexis",Alexis Ajinca,2016-11-23,nor,min,H,20161123-min-nor,21.5,117,96,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,3500,0, 3000,0, 5050,0,10,0,5,5,45,5,NA,Pelicans,home,Timberwolves,2.0,210.5,8.41,C,NA,Min,NO,10.071,NO,Min,Alexis Ajinca (7817647),3000,2.8033333333333337,NOP,MIN,C,117,208.0,8,2.33,6.99,7.7
4084,"Ajinca, Alexis",Alexis Ajinca,2016-11-16,nor,orl,A,20161116-nor-orl,19.0,82,89,0,25.15,1,1,18.2,19.0,17.5,18.2,6pt 6rb 3bl 1to 2-8fg 2-2ft,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,45,5,NA,Pelicans,away,Magic,6.0,200.0,8.08,C,NA,NO,Orl,8.583,NO,Orl,Alexis Ajinca (7776447),3000,2.6933333333333334,NOP,@ORL,C,190,202.5,5,1.63,4.89,6.484999999999999
4084,"Ajinca, Alexis",Alexis Ajinca,2016-11-14,nor,bos,H,20161114-bos-nor,20.0,106,105,0,6.45,1,1,6.9,7.5,7.0,6.9,4pt 2rb 1as 1to 2-4fg,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,45,5,NA,Pelicans,home,Celtics,3.5,212.0,9.08,C,NA,Mil,NO,5.875,NO,Mil,Alexis Ajinca (7693032),3000,3.026666666666667,NOP,MIL,C,-163,205.0,13,3.99,11.97,10.525
3817,"Williams, Marvin",Marvin Williams,2016-12-10,cha,cle,A,20161210-cha-cle,19.5,105,116,1,30.1833333333333,1,1,18.5,19.25,17.5,19.0,11pt 5rb 1as 1trey 5-13fg 0-1ft,0,0,4400,0, 4300,100, 9700,0,15,-2,4,4,34,4,NA,Hornets,away,Cavaliers,8.0,214.0,23.6,PF,NA,Cha,Cle,21.294,Cha,Cle,Marvin Williams (7930590),4300,5.488372093023256,CHA,@CLE,PF,280,212.5,26,3.81,16.383,19.991500000000002
3817,"Williams, Marvin",Marvin Williams,2016-11-25,cha,nyk,A,20161125-cha-nyk,19.5,111,113,1,16.7166666666667,1,1,12.4,13.0,13.0,12.9,8pt 2rb 1bl 1trey 3-5fg 1-1ft,0,0,4000,-200, 4300,0, 9950,900,19,0,4,4,34,4,NA,Hornets,away,Knicks,-1.5,210.5,17.97,PF,NA,Cha,NY,22.411,Cha,NY,Marvin Williams (7828860),4300,4.17906976744186,CHA,@NY,PF,-118,209.0,27,3.95,16.985,17.4775
3817,"Williams, Marvin",Marvin Williams,2016-11-23,cha,sas,H,20161123-sas-cha,19.0,114,119,1,28.6166666666667,1,1,19.5,21.75,22.25,20.5,10pt 5rb 1as 1st 1bl 2to 2trey 4-6fg,0,0,4200,-500, 4300,-400, 9050,-1550,19,0,4,4,34,4,NA,Hornets,home,Spurs,5.0,201.0,18.8,PF,NA,SA,Cha,22.462,Cha,SA,Marvin Williams (7817541),4300,4.372093023255815,CHA,SAS,PF,191,198.5,26,3.49,15.007000000000001,16.9035
3817,"Williams, Marvin",Marvin Williams,2016-11-21,cha,mem,H,20161121-mem-cha,19.0,90,105,1,24.65,1,1,5.1,5.25,3.75,5.1,0pt 3rb 1as 0-6fg,0,0,4700,-100, 4700,-100,10600,150,19,0,4,4,34,4,NA,Hornets,home,Grizzlies,-5.0,196.5,23.75,PF,NA,Mem,Cha,23.896,Cha,Mem,Marvin Williams (7806003),4700,5.053191489361702,CHA,MEM,PF,-195,195.5,28,3.4,15.98,19.865000000000002
3817,"Williams, Marvin",Marvin Williams,2016-11-19,cha,nor,A,20161119-cha-nor,19.0,116,121,1,30.3,1,1,14.4,15.5,13.25,14.9,13pt 2rb 1to 1trey 3-14fg 6-6ft,0,0,4800,0, 4800,0,10450,0,19,0,4,4,34,4,NA,Hornets,away,Pelicans,-2.5,207.5,26.31,PF,NA,Cha,NO,24.659,Cha,NO,Marvin Williams (7795690),4800,5.48125,CHA,@NO,PF,-157,207.5,27,3.81,18.288,22.299
3817,"Williams, Marvin",Marvin Williams,2016-11-18,cha,atl,H,20161118-atl-cha,19.0,100,96,1,27.95,1,1,24.7,26.75,26.25,25.7,8pt 11rb 3as 1to 2trey 3-9fg,0,0,4800,-200, 4800,-300,10450,-550,19,0,4,4,34,4,NA,Hornets,home,Hawks,-2.5,206.0,24.95,PF,NA,Atl,Cha,24.45,Cha,Atl,Marvin Williams (7790036),4800,5.197916666666667,CHA,ATL,PF,-137,205.5,26,3.5,16.8,20.875
3817,"Williams, Marvin",Marvin Williams,2016-11-15,cha,min,A,20161115-cha-min,20.0,115,108,1,22.8666666666667,1,1,9.7,10.25,8.25,9.7,6pt 1rb 1as 1bl 1to 1-9fg 4-4ft,0,0,5000,-100, 5100,100,11000,1100,19,0,4,4,34,4,NA,Hornets,away,Timberwolves,-1.0,206.5,24.25,PF,NA,Cha,Min,26.028,Cha,Min,Marvin Williams (7771762),5100,4.754901960784314,CHA,@MIN,PF,-125,206.0,29,3.55,18.105,21.177500000000002
3651,"Livingston, Shaun",Shaun Livingston,2016-12-11,gsw,min,A,20161211-gsw-min,19.0,116,108,0,18.8666666666667,1,1,17.3,17.5,17.25,17.3,9pt 4rb 1as 1st 4-5fg 1-1ft,0,0,3500,0, 3200,0, 5100,0,10,0,1,1,12,1,NA,Warriors,away,Timberwolves,-10.0,224.5,16.69,PG,NA,GS,Min,10.38,GS,Min,Shaun Livingston (7933300),3200,5.215625000000001,GSW,@MIN,PG,-630,224.5,18,3.84,12.288,14.489
3651,"Livingston, Shaun",Shaun Livingston,2016-12-10,gsw,mem,A,20161210-gsw-mem,20.0,89,110,0,18.45,1,1,6.5,8.0,7.5,6.5,6pt 1as 1bl 3to 3-4fg 0-1ft,0,0,3500,0, 3200,0, 5100,100,10,0,1,1,12,1,NA,Warriors,away,Grizzlies,-11.5,210.0,14.33,PG,NA,GS,Mem,10.489,GS,Mem,Shaun Livingston (7930484),3200,4.478125,GSW,@MEM,PG,-980,210.0,18,3.4,10.88,12.605
3651,"Livingston, Shaun",Shaun Livingston,2016-12-03,gsw,pho,H,20161203-pho-gsw,22.5,138,109,0,17.5333333333333,1,1,9.3,10.0,9.5,9.3,4pt 4rb 1as 1to 2-3fg 0-1ft,0,0,3500,0, 3200,-200, 6100,500,10,0,1,1,12,1,NA,Warriors,home,Suns,-16.5,229.0,14.4,PG,NA,Pho,GS,10.5,GS,Pho,Shaun Livingston (7888685),3200,4.500000000000001,GSW,PHO,PG,NA,0.0,18,4.33,13.856,14.128
3651,"Livingston, Shaun",Shaun Livingston,2016-12-01,gsw,hou,H,20161201-hou-gsw,22.5,127,132,0,19.75,1,1,14.1,14.25,13.75,14.1,4pt 3rb 3as 1st 2-4fg,0,0,3500,0, 3400,0, 5600,250,10,0,1,1,12,1,NA,Warriors,home,Rockets,-10.5,231.5,10.75,PG,NA,Hou,GS,10.292,GS,Hou,Shaun Livingston (7874729),3400,3.1617647058823533,GSW,HOU,PG,-625,231.0,16,3.28,11.152,10.951
3651,"Livingston, Shaun",Shaun Livingston,2016-11-28,gsw,atl,H,20161128-atl-gsw,22.5,105,100,0,15.65,1,1,11.9,12.0,11.5,11.9,6pt 2rb 1as 1st 3-5fg,0,0,3500,0, 3400,0, 5350,-750,10,0,1,1,12,1,NA,Warriors,home,Hawks,-13.5,217.5,17.24,PG,NA,Atl,GS,10.191,GS,Atl,Shaun Livingston (7849656),3400,5.070588235294117,GSW,ATL,PG,-1155,218.0,17,3.42,11.628,14.434
3651,"Livingston, Shaun",Shaun Livingston,2016-11-26,gsw,min,H,20161126-min-gsw,22.5,115,102,0,23.3,1,1,8.1,8.75,7.5,8.1,4pt 3rb 1as 1to 2-7fg,0,0,3500,0, 3400,0, 6100,0,10,0,1,1,12,1,NA,Warriors,home,Timberwolves,-13.5,222.0,14.96,PG,NA,Min,GS,10.281,GS,Min,Shaun Livingston (7844778),3400,4.4,GSW,MIN,PG,-1300,220.0,17,3.4,11.56,13.260000000000002
3651,"Livingston, Shaun",Shaun Livingston,2016-11-25,gsw,lal,A,20161125-gsw-lal,22.5,109,85,0,14.9333333333333,1,1,4.9,5.5,4.75,4.9,2pt 2rb 1as 1to 1-4fg,0,0,3500,0, 3400,0, 6100,50,10,0,1,1,12,1,NA,Warriors,away,Lakers,-13.0,229.5,12.03,PG,NA,GS,LAL,10.6,GS,LAL,Shaun Livingston (7828566),3400,3.538235294117647,GSW,@LAL,PG,-1350,229.5,17,4.07,13.838000000000001,12.934000000000001
3651,"Livingston, Shaun",Shaun Livingston,2016-11-23,gsw,lal,H,20161123-lal-gsw,22.5,149,106,0,17.2833333333333,1,1,11.4,11.5,11.25,11.4,6pt 2rb 2as 3-4fg,0,0,3500,0, 3400,0, 6050,600,10,0,1,1,12,1,NA,Warriors,home,Lakers,-17.5,230.0,11.64,PG,NA,LAL,GS,10.536,GS,LAL,Shaun Livingston (7817226),3400,3.4235294117647057,GSW,LAL,PG,-6000,228.0,17,3.98,13.532,12.586
3651,"Livingston, Shaun",Shaun Livingston,2016-11-21,gsw,ind,A,20161121-gsw-ind,19.0,120,83,0,15.9,1,1,11.1,11.75,11.5,11.1,4pt 3rb 3as 1to 1-2fg 2-2ft,0,0,3500,0, 3400,-100, 5450,350,10,0,1,1,12,1,NA,Warriors,away,Pacers,-14.5,218.0,11.43,PG,NA,GS,Ind,10.442,GS,Ind,Shaun Livingston (7805808),3400,3.3617647058823525,GSW,@IND,PG,-1309,219.0,18,3.88,13.192,12.311
3651,"Livingston, Shaun",Shaun Livingston,2016-11-19,gsw,mil,A,20161119-gsw-mil,20.5,124,121,0,15.4333333333333,1,1,9.6,9.75,8.5,9.6,3pt 3rb 2as 1-5fg 1-2ft,0,0,3500,0, 3500,0, 5100,50,10,0,1,1,12,1,NA,Warriors,away,Bucks,-8.0,220.0,13.84,PG,NA,GS,Mil,10.5,GS,Mil,Shaun Livingston (7795470),3500,3.954285714285714,GSW,@MIL,PG,-283,216.0,18,3.75,13.125,13.4825
3651,"Livingston, Shaun",Shaun Livingston,2016-11-18,gsw,bos,A,20161118-gsw-bos,20.0,104,88,0,17.8666666666667,1,1,13.4,14.0,13.5,13.4,3pt 2rb 2as 1st 2bl 1to 1-2fg 1-2ft,0,0,3500,0, 3500,0, 5050,-50,10,0,1,1,12,1,NA,Warriors,away,Celtics,-8.5,225.0,12.88,PG,NA,GS,Bos,10.182,GS,Bos,Shaun Livingston (7789790),3500,3.68,GSW,@BOS,PG,-310,225.0,18,3.7,12.95,12.915
3651,"Livingston, Shaun",Shaun Livingston,2016-11-16,gsw,tor,A,20161116-gsw-tor,20.0,127,121,0,18.35,1,1,13.1,13.25,13.25,13.1,3pt 3rb 3as 1st 1-1fg 1-1ft,0,0,3500,0, 3500,0, 5100,-850,10,0,1,1,12,1,NA,Warriors,away,Raptors,-5.5,222.5,11.94,PG,NA,GS,Tor,9.875,GS,Tor,Shaun Livingston (7776165),3500,3.4114285714285715,GSW,@TOR,PG,-235,222.5,19,3.52,12.32,12.129999999999999
3904,"Millsap, Paul",Paul Millsap,2016-12-09,atl,mil,A,20161209-atl-mil,20.0,114,110,1,38.5666666666667,1,1,55.8,59.0,57.75,56.3,23pt 14rb 6as 1st 3bl 1to 1trey 8-15fg 6-8ft,1,0,8000,400, 7500,400,15000,200,33,0,4,4,45,4,NA,Hawks,away,Bucks,2.5,208.0,40.72,PF,NA,Atl,Mil,36.925,Atl,Mil,Paul Millsap (7924958),7500,5.429333333333333,ATL,@MIL,PF,145,206.5,34,4.92,36.9,38.81
3904,"Millsap, Paul",Paul Millsap,2016-12-02,atl,det,H,20161202-det-atl,20.0,85,121,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,7500,0, 7200,-300,14800,-450,33,-2,4,4,45,4,NA,Hawks,home,Pistons,-1.5,199.0,36.91,PF,NA,Det,Atl,36.056,Atl,Det,Paul Millsap (7880506),7200,5.126388888888888,ATL,DET,PF,-140,198.0,30,4.24,30.528,33.718999999999994
3904,"Millsap, Paul",Paul Millsap,2016-11-30,atl,pho,A,20161130-atl-pho,21.0,107,109,0,0.0,0,1,0.0,0.0,0.0,0.0,NA,0,0,7500,-300, 7500,300,15250,-900,35,0,4,4,45,4,NA,Hawks,away,Suns,-4.0,210.5,36.42,PF,NA,Atl,Pho,36.056,Atl,Pho,Paul Millsap (7867679),7500,4.856,ATL,@PHO,PF,-181,209.0,34,5.47,41.025,38.7225
3904,"Millsap, Paul",Paul Millsap,2016-11-28,atl,gsw,A,20161128-atl-gsw,22.5,100,105,1,35.0666666666667,1,1,34.3,39.0,38.25,35.3,14pt 14rb 3as 1st 3to 2trey 3-11fg 6-7ft,1,0,7800,0, 7200,-100,16150,-100,35,0,4,4,45,4,NA,Hawks,away,Warriors,13.5,217.5,35.91,PF,NA,Atl,GS,36.922,Atl,GS,Paul Millsap (7849821),7200,4.9875,ATL,@GS,PF,861,218.0,34,5.01,36.072,35.991
3904,"Millsap, Paul",Paul Millsap,2016-11-27,atl,lal,A,20161127-atl-lal,21.5,94,109,1,30.4166666666667,1,1,17.5,19.25,18.0,18.0,9pt 5rb 3as 2to 1trey 4-11fg,0,0,7800,0, 7300,0,16250,2550,35,-2,4,4,45,4,NA,Hawks,away,Lakers,-4.5,209.0,43.17,PF,NA,Atl,LAL,36.922,Atl,LAL,Paul Millsap (7847924),7300,5.913698630136986,ATL,@LAL,PF,-180,209.5,34,5.35,39.055,41.1125
3904,"Millsap, Paul",Paul Millsap,2016-11-25,atl,uta,A,20161125-atl-uta,20.0,68,95,1,27.6,1,1,22.0,23.25,22.0,22.5,11pt 5rb 1st 2bl 1to 1trey 4-11fg 2-2ft,0,0,7800,0, 7300,-500,13700,-2850,37,0,4,4,45,4,NA,Hawks,away,Jazz,3.5,194.0,34.56,PF,NA,Atl,Uta,37.833,Atl,Uta,Paul Millsap (7828856),7300,4.734246575342467,ATL,@UTA,PF,149,194.5,34,4.45,32.485,33.5225
3904,"Millsap, Paul",Paul Millsap,2016-11-23,atl,ind,A,20161123-atl-ind,19.0,96,85,1,36.4833333333333,1,1,49.7,53.25,51.25,49.7,18pt 11rb 5as 4st 3bl 3to 8-18fg 2-2ft,1,0,7800,200, 7800,-100,16550,100,37,0,4,4,45,4,NA,Hawks,away,Pacers,-1.5,204.0,39.01,PF,NA,Atl,Ind,36.732,Atl,Ind,Paul Millsap (7817573),7800,5.00128205128205,ATL,@IND,PF,-110,207.5,33,4.85,37.83,38.42
3904,"Millsap, Paul",Paul Millsap,2016-11-22,atl,nor,H,20161122-nor-atl,19.5,94,112,1,22.9,1,1,25.6,27.0,26.0,26.1,10pt 8rb 2as 1st 1bl 1to 1trey 4-9fg 1-2ft,0,0,7600,100, 7900,300,16450,1450,37,0,4,4,45,4,NA,Hawks,home,Pelicans,-8.0,208.5,41.65,PF,NA,NO,Atl,37.481,Atl,NO,Paul Millsap (7813468),7900,5.272151898734178,ATL,NOP,PF,-385,209.5,33,4.72,37.288,39.468999999999994
3904,"Millsap, Paul",Paul Millsap,2016-11-18,atl,cha,A,20161118-atl-cha,19.0,96,100,1,33.2166666666667,1,1,39.1,42.75,42.25,39.6,22pt 13rb 1as 1bl 2to 1trey 8-13fg 5-6ft,1,0,7400,0, 7800,400,15100,0,37,-2,4,4,45,4,NA,Hawks,away,Hornets,2.5,206.0,36.81,PF,NA,Atl,Cha,35.886,Atl,Cha,Paul Millsap (7790035),7800,4.71923076923077,ATL,@CHA,PF,124,205.5,36,4.84,37.752,37.281000000000006
3904,"Millsap, Paul",Paul Millsap,2016-11-16,atl,mil,H,20161116-mil-atl,19.5,107,100,1,38.3,1,1,39.1,41.0,40.75,39.6,21pt 8rb 3as 2st 1bl 2to 1trey 8-11fg 4-4ft,0,0,7400,0, 7400,-300,15100,300,39,0,4,4,45,4,NA,Hawks,home,Bucks,-6.5,208.5,37.0,PF,NA,Mil,Atl,35.525,Atl,Mil,Paul Millsap (7776379),7400,5.0,ATL,MIL,PF,-195,209.5,36,5.36,39.664,38.332
3904,"Millsap, Paul",Paul Millsap,2016-11-15,atl,mia,A,20161115-atl-mia,19.5,93,90,1,34.55,1,1,31.2,32.0,29.25,31.2,15pt 6rb 4as 2st 1to 7-17fg 1-2ft,0,0,7400,-400, 7700,-300,14800,-2400,39,0,4,4,45,4,NA,Hawks,away,Heat,-6.5,199.0,35.16,PF,NA,Atl,Mia,35.917,Atl,Mia,Paul Millsap (7771771),7700,4.566233766233766,ATL,@MIA,PF,-250,200.0,33,4.46,34.342,34.751
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-12-10,cha,cle,A,20161210-cha-cle,19.5,105,116,1,23.05,1,1,5.9,6.0,5.75,5.9,2pt 2rb 1as 1-2fg,0,0,5000,0, 4400,100,10500,-100,19,0,3,3,3,3,NA,Hornets,away,Cavaliers,8.0,214.0,23.53,SF,NA,Cha,Cle,23.955,Cha,Cle,Michael Kidd-Gilchrist (7930561),4400,5.347727272727273,CHA,@CLE,SF,280,212.5,27,4.91,21.604,22.567
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-12-05,cha,dal,A,20161205-cha-dal,20.5,109,101,1,27.7666666666667,1,1,28.9,31.0,30.0,28.9,11pt 12rb 1as 1bl 5-11fg 1-1ft,1,0,5200,0, 4500,0,10450,-400,19,-2,3,3,3,3,NA,Hornets,away,Mavericks,-4.5,194.0,21.77,SF,NA,Cha,Dal,24.105,Cha,Dal,Michael Kidd-Gilchrist (7895443),4500,4.837777777777777,CHA,@DAL,SF,-180,193.0,30,4.71,21.195,21.4825
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-28,cha,mem,A,20161128-cha-mem,20.0,104,85,1,20.2833333333333,1,1,28.4,29.25,27.75,28.4,14pt 7rb 2as 1st 1bl 1to 6-10fg 2-4ft,0,0,5200,-300, 4900,0,10650,200,21,0,3,3,3,3,NA,Hornets,away,Grizzlies,-1.0,197.0,21.67,SF,NA,Cha,Mem,24.233,Cha,Mem,Michael Kidd-Gilchrist (7849780),4900,4.422448979591837,CHA,@MEM,SF,-103,197.5,35,4.83,23.667,22.6685
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-26,cha,nyk,H,20161126-nyk-cha,19.0,107,102,1,35.1166666666667,1,1,19.6,21.5,20.75,19.6,11pt 8rb 1bl 3to 4-6fg 3-4ft,0,0,5500,300, 4900,200,10450,0,21,0,3,3,3,3,NA,Hornets,home,Knicks,-5.5,208.0,26.51,SF,NA,NY,Cha,24.429,Cha,NY,Michael Kidd-Gilchrist (7844876),4900,5.410204081632653,CHA,NYK,SF,-260,206.0,32,5.25,25.725,26.1175
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-25,cha,nyk,A,20161125-cha-nyk,19.5,111,113,1,29.2833333333333,1,1,12.9,14.0,13.25,12.9,9pt 2rb 1as 1bl 2to 4-6fg 1-2ft,0,0,5200,100, 4700,0,10450,1150,21,0,3,3,3,3,NA,Hornets,away,Knicks,-1.5,210.5,23.96,SF,NA,Cha,NY,25.231,Cha,NY,Michael Kidd-Gilchrist (7828763),4700,5.097872340425532,CHA,@NY,SF,-118,209.0,32,5.5,25.85,24.905
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-23,cha,sas,H,20161123-sas-cha,19.0,114,119,1,29.35,1,1,18.6,18.75,17.0,18.6,10pt 3rb 2as 1bl 5-11fg 0-1ft,0,0,5100,-200, 4700,-500, 9300,-1300,21,0,3,3,3,3,NA,Hornets,home,Spurs,5.0,201.0,19.84,SF,NA,SA,Cha,25.771,Cha,SA,Michael Kidd-Gilchrist (7817448),4700,4.221276595744681,CHA,SAS,SF,191,198.5,33,5.15,24.205,22.0225
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-21,cha,mem,H,20161121-mem-cha,19.0,90,105,1,32.15,1,1,27.0,30.0,28.75,27.0,11pt 10rb 4as 2to 4-7fg 3-7ft,1,0,5300,100, 5200,100,10600,0,21,-2,3,3,3,3,NA,Hornets,home,Grizzlies,-5.0,196.5,26.48,SF,NA,Mem,Cha,25.386,Cha,Mem,Michael Kidd-Gilchrist (7805940),5200,5.092307692307692,CHA,MEM,SF,-195,195.5,29,4.02,20.903999999999996,23.692
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-19,cha,nor,A,20161119-cha-nor,19.0,116,121,1,34.5666666666667,1,1,33.6,36.25,34.75,33.6,10pt 13rb 2as 1st 2bl 1to 2-6fg 6-10ft,1,0,5200,0, 5100,0,10600,0,23,0,3,3,3,3,NA,Hornets,away,Pelicans,-2.5,207.5,21.61,SF,NA,Cha,NO,24.225,Cha,NO,Michael Kidd-Gilchrist (7795631),5100,4.237254901960784,CHA,@NO,SF,-157,207.5,34,5.53,28.203,24.9065
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-18,cha,atl,H,20161118-atl-cha,19.0,100,96,1,34.5333333333333,1,1,18.5,19.25,17.5,18.5,7pt 5rb 3as 1st 1to 3-10fg 1-1ft,0,0,5200,-200, 5100,200,10600,-450,23,0,3,3,3,3,NA,Hornets,home,Hawks,-2.5,206.0,24.09,SF,NA,Atl,Cha,24.778,Cha,Atl,Michael Kidd-Gilchrist (7789965),5100,4.723529411764706,CHA,ATL,SF,-137,205.5,33,5.24,26.724,25.407
4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,2016-11-15,cha,min,A,20161115-cha-min,20.0,115,108,1,33.1,1,1,13.2,14.5,13.25,13.2,6pt 6rb 1bl 2to 2-5fg 2-4ft,0,0,5400,0, 4900,100,11050,1000,23,0,3,3,3,3,NA,Hornets,away,Timberwolves,-1.0,206.5,25.28,SF,NA,Cha,Min,26.063,Cha,Min,Michael Kidd-Gilchrist (7771734),4900,5.159183673469388,CHA,@MIN,SF,-125,206.0,34,5.56,27.243999999999996,26.262
4565,"Withey, Jeff",Jeff Withey,2016-12-08,uta,gsw,H,20161208-gsw-uta,21.0,99,106,0,5.63333333333333,1,1,6.8,7.0,6.25,6.8,2pt 4rb 1-4fg,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Warriors,8.5,208.5,5.31,C,NA,GS,Uta,7.895,Uta,GS,Jeff Withey (7912402),3000,1.7699999999999998,UTA,GSW,C,480,208.0,15,4.41,13.23,9.27
4565,"Withey, Jeff",Jeff Withey,2016-12-03,uta,den,H,20161203-den-uta,21.0,105,98,0,4.18333333333333,1,1,3.2,3.25,3.25,3.2,2pt 1rb 1-1fg,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Nuggets,-7.0,201.5,12.05,C,NA,Den,Uta,8.313,Uta,Den,Jeff Withey (7888776),3000,4.016666666666667,UTA,DEN,C,NA,0.0,14,4.54,13.62,12.835
4565,"Withey, Jeff",Jeff Withey,2016-12-01,uta,mia,H,20161201-mia-uta,21.0,110,111,0,12.6166666666667,1,1,14.4,14.5,14.25,14.4,6pt 2rb 3bl 2-2fg 2-3ft,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Heat,-7.5,189.0,8.01,C,NA,Mia,Uta,7.9,Uta,Mia,Jeff Withey (7874857),3000,2.67,UTA,MIA,C,-510,189.0,14,4.09,12.27,10.14
4565,"Withey, Jeff",Jeff Withey,2016-11-29,uta,hou,H,20161129-hou-uta,21.0,120,101,0,14.6666666666667,1,1,12.8,13.0,12.75,12.8,4pt 4rb 1st 1bl 2-3fg,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Rockets,1.0,204.0,10.49,C,NA,Hou,Uta,7.536,Uta,Hou,Jeff Withey (7861690),3000,3.4966666666666666,UTA,HOU,C,102,203.5,10,2.89,8.67,9.58
4565,"Withey, Jeff",Jeff Withey,2016-11-25,uta,atl,H,20161125-atl-uta,20.0,95,68,0,15.0666666666667,1,1,7.6,8.75,8.0,7.6,2pt 3rb 2bl 2to 1-2fg 0-2ft,0,0,3600,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Hawks,-3.5,194.0,8.45,C,NA,Atl,Uta,7.417,Uta,Atl,Jeff Withey (7828931),3000,2.8166666666666664,UTA,ATL,C,-165,194.5,10,3.02,9.06,8.754999999999999
4565,"Withey, Jeff",Jeff Withey,2016-11-23,uta,den,H,20161123-den-uta,21.0,108,83,0,15.9166666666667,1,1,10.0,10.75,10.25,10.0,3pt 5rb 1st 1to 1-2fg 1-2ft,0,0,3600,100, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Nuggets,-7.5,199.0,7.18,C,NA,Den,Uta,7.114,Uta,Den,Jeff Withey (7817633),3000,2.393333333333333,UTA,DEN,C,-202,197.0,10,3.28,9.84,8.51
4565,"Withey, Jeff",Jeff Withey,2016-11-17,uta,chi,H,20161117-chi-uta,22.5,77,85,0,5.81666666666667,1,1,1.0,1.5,1.5,1.0,2pt 1to 1-1fg,0,0,3500,0, 3000,0, 5000,0,10,0,5,5,5,5,NA,Jazz,home,Bulls,-3.0,192.0,3.48,C,NA,Chi,Uta,5.375,Uta,Chi,Jeff Withey (7783049),3000,1.16,UTA,CHI,C,-171,193.0,5,1.49,4.47,3.9749999999999996
